OBJECTID,Oceans,Regions,SubRegions,Sampling Method,Measurement,Unit,Density Range,Density Class,Short Reference,Long Reference,DOI,Organization,Keywords,Accession Number,Accession Link,Latitude,Longitude,Date,GlobalID,x,y
4210,Atlantic Ocean,,,Neuston net,0.00216,pieces/m3,0.0005-0.005,Low,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,11.21,-59.47,11/12/1998 12:00:00 AM,96aea451-8037-4f88-8d30-b0892a21fcbf,-59.47,11.21
3807,Atlantic Ocean,,,Neuston net,0.028076,pieces/m3,0.005-1,Medium,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,27.92,-80.03,3/29/1997 12:00:00 AM,95cc81ea-8a36-41f0-988f-2e3446f11581,-80.03,27.9200000000001
20621,Atlantic Ocean,,,Hand picking,,pieces/10 mins,1-2,Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,28.3929,-80.5956,2/11/2022 12:00:00 AM,9255bb88-72a8-40b8-9258-977f27f9fab8,-80.5955999999999,28.3929000000001
16281,Atlantic Ocean,Gulf of Mexico,,Hand picking,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,27.7279,-82.7458,5/6/2019 12:00:00 AM,06dd8d27-9977-4254-8ed1-5f44b3091329,-82.7458,27.7279
16542,Atlantic Ocean,Gulf of Mexico,,Hand picking,,pieces/10 mins,0,Very Low,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,25.9465,-81.7471,6/18/2019 12:00:00 AM,f9b0c7d3-867f-424a-8bf2-a529c1862c1a,-81.7471,25.9465000000001
5965,Atlantic Ocean,Caribbean Sea,,Neuston net,0.010016,pieces/m3,0.005-1,Medium,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,17.21,-84.32,12/13/2007 12:00:00 AM,1f8ceb18-4e96-48c8-b6f5-726f55f223a0,-84.3199999999999,17.21
15285,Atlantic Ocean,Gulf of Mexico,,PVC cylinder,2820.874471,pieces/m3,500-30000,Medium,Alvarez-Zeferino et al. 2020,"Alvarez-Zeferino, J.C., S. Ojeda-Benítez, A. A. Cruz-Salas, C. Martínez-Salvador, A. Vázquez-Morillas. 2020. Microplastics in Mexican beaches. Resources, Conservation and Recycling 155, 104633. https://doi.org/10.1016/j.resconrec.2019.104633",https://doi.org/10.1016/j.resconrec.2019.104633,"Universidad Autónoma de Baja California, Mexico",Mexico,278270,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0278270,18.558117,-94.99345,4/28/2018 12:00:00 AM,996c8542-b24a-47b9-bcff-af83e5329190,-94.9934499999999,18.558117
1554,Atlantic Ocean,Caribbean Sea,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,12.98,-69.43,12/18/1998 12:00:00 AM,54d9e31d-caa7-4003-9b2b-b50d11b0a817,-69.4299999999999,12.9800000000001
4471,Atlantic Ocean,,,Neuston net,0.01944,pieces/m3,0.005-1,Medium,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,19.88,-69.96,3/9/2000 12:00:00 AM,eea0b227-a748-4ac0-85c4-0f84b450e4a5,-69.96,19.8800000000001
3973,Atlantic Ocean,Caribbean Sea,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,15.48,-62.53,12/8/1997 12:00:00 AM,674f9436-60f3-41b5-ace7-54a09c6f0791,-62.53,15.4800000000001
2052,Atlantic Ocean,,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,17.82,-61.39,4/22/2001 12:00:00 AM,49d35d3a-54d1-4a0d-9eb8-1be9e8bafa3f,-61.39,17.8200000000001
13270,Pacific Ocean,,,Manta net,0.064694,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,-27.875,-87.475,4/27/2016 12:00:00 AM,7384396d-c539-4f0f-b0cb-132b3b43157d,-87.475,-27.8749999999999
11561,Atlantic Ocean,,,Neuston net,0.274695,pieces/m3,0.005-1,Medium,Eriksen et al.2014,"Eriksen, M., L.C.M. Lebreton, H.S. Carson, M. Thiel, C.J. Moore, J.C. Borerro, F. Galgani, P.G. Ryan, J. Reisser. 2014. Plastic Pollution in the World’s Oceans: More than 5 Trillion Plastic Pieces Weighing over 250,000 Tons Afloat at Sea. PLoS ONE 9(12): e111913. doi:10.1371/journal.pone.0111913",https://doi.org/10.1371/journal.pone.0111913,5 Gyres Institute,SV Mir; ORV Alguita; SV Sea Dragon; RV Stad Amsterdam,275968,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:275968,-33.687,-34.342,1/27/2011 12:00:00 AM,c3acd57b-7f1e-4946-9c4c-fe605c041e0e,-34.342,-33.687
5112,Atlantic Ocean,Caribbean Sea,,Neuston net,0.00432,pieces/m3,0.0005-0.005,Low,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,17.6,-77.23,12/27/2003 12:00:00 AM,03be5705-559b-4ffd-89f5-e82bb173b1b5,-77.23,17.6
1245,Atlantic Ocean,Caribbean Sea,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,16.37,-79.83,12/22/1996 12:00:00 AM,4b2ec1d7-9cbf-49f1-9518-9713efb2dd04,-79.83,16.3700000000001
747,Atlantic Ocean,Caribbean Sea,,Neuston net,0.00648,pieces/m3,0.005-1,Medium,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,17.03,-78.2,4/12/1994 12:00:00 AM,33b1241a-a379-43e2-b08a-5c13be4dc333,-78.2,17.03
5610,Atlantic Ocean,Caribbean Sea,,Neuston net,0,pieces/m3,0-0.0005,Very Low,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,16.42,-83.38,4/15/2006 12:00:00 AM,858634a8-4a37-4088-aa17-ab78e2884fcf,-83.3799999999999,16.4200000000001
3618,Atlantic Ocean,,,Neuston net,0.019628,pieces/m3,0.005-1,Medium,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,43.92,-64.42,6/1/1996 12:00:00 AM,08f6d81c-bfbc-4508-96af-2e73bb204b46,-64.42,43.9200000000001
3901,Atlantic Ocean,,,Neuston net,0.006172,pieces/m3,0.005-1,Medium,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,44.36,-62.33,7/14/1997 12:00:00 AM,d346aecb-466c-4415-a119-f1d5614c8aa2,-62.33,44.3600000000001
14266,Atlantic Ocean,North Sea,,Neuston net,0,pieces/m3,0-0.0005,Very Low,"Russell and Webster, 2021","Russell, M., L. Webster. 2021. Microplastics in sea surface waters around Scotland. Marine Pollution Bulletin 166, 112210. https://doi.org/10.1016/j.marpolbul.2021.112210",https://doi.org/10.1016/j.marpolbul.2021.112210,Marine Scotland Science,MRV Scotia/MRV Alba na Mara /RV Sir John Murray,259692,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:259692,57.831333,-3.187,1/19/2019 12:00:00 AM,b6675f75-d173-48b6-8496-6cbd70e6a7e9,-3.18699999999995,57.831333
14930,Atlantic Ocean,,,Megacorer,56.338028,pieces kg-1 d.w.,20-150,Medium,Courtene-Jones et al. 2020,"Courtene-Jones, W., B. Quinn, C. Ewins, S. F. Gary, B. E. Narayanaswamy. 2020. Microplastic accumulation in deep-sea sediments from the Rockall Trough. Marine Pollution Bulletin 154, 111092. https://doi.org/10.1016/j.marpolbul.2020.111092.",https://doi.org/10.1016/j.marpolbul.2020.111092,"Scottish Marine Institute, Scotland, United Kingdom","Rockall Trough, Scotland",278002,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:278002,57.298,-10.374833,5/18/2017 12:00:00 AM,180ad2f7-bd9d-4bfc-8382-6d9765d29478,-10.374833,57.2980000000001
19104,Pacific Ocean,,,Hand picking,,pieces/10 mins,40-200,High,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,43.2331,-124.3924,2/7/2021 12:00:00 AM,e5e13802-5fc3-4d3b-b748-3ec5c6938ccd,-124.3924,43.2331
19221,Pacific Ocean,,,Hand picking,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,45.1929,-123.9689,3/3/2021 12:00:00 AM,78b32bd2-5279-45b2-b373-b8f5f1eb3ef5,-123.9689,45.1929000000001
2954,Atlantic Ocean,,,Neuston net,0.008156,pieces/m3,0.005-1,Medium,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,36.3,-59.95,10/21/1992 12:00:00 AM,caf8bac0-dd3b-4406-a58b-8962a2b0c7d2,-59.9499999999999,36.3000000000001
4399,Atlantic Ocean,,,Neuston net,0.082792,pieces/m3,0.005-1,Medium,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,31.39,-61.9,10/30/1999 12:00:00 AM,0c0746ab-1614-4e9b-a9be-eb5dc252ec1f,-61.9,31.39
10067,Atlantic Ocean,,,Intake seawater pump,51,pieces/m3,>=10,Very High,Tanhua et al.2020,"Tanhua, T., S.B. Gutekunst, A. Biastoch. 2020. A near-synoptic survey of ocean microplastic concentration along an around-the world sailing race. PLoS ONE 15(12): e0243203",https://doi.org/10.1371/journal.pone.0243203,GEOMAR Helmholtz Centre for Ocean Research Kiel,Volvo Ocean Race/AkzoNobel/Turn the Tide on Plastic,170967,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0170967,34.3935,-16.0633,11/6/2017 12:00:00 AM,8c8a6866-17e0-43b0-9c21-91a5b36e1a43,-16.0633,34.3935000000001
13221,Atlantic Ocean,,,Manta net,0.461147,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,39.878333,-15.076667,8/4/2014 12:00:00 AM,2e7ff8c5-55e6-48aa-8730-51130e8e502a,-15.0766669999999,39.8783330000001
19719,,,,Hand picking,,pieces/10 mins,2-40,Medium,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,44.0564,-91.6409,7/2/2021 12:00:00 AM,bab53931-f14f-4a84-b49e-94f9f1ee3c13,-91.6409,44.0564000000001
3452,Atlantic Ocean,,,Neuston net,0.016616,pieces/m3,0.005-1,Medium,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,42.67,-60.47,7/15/1995 12:00:00 AM,e887367e-5d39-48b8-9c8e-5d013fe745c9,-60.47,42.6700000000001
17561,Atlantic Ocean,,,Hand picking,,pieces/10 mins,40-200,High,Tunnell et al. 2020,"Tunnell, Jace W.; Dunning, Kelly H.; Scheef, Lindsay P.; Swanson, Kathleen M. 2020. Measuring plastic pellet (nurdle) abundance on shorelines throughout the Gulf of Mexico using citizen scientists: Establishing a platform for policy relevant research. Marine Pollution Bulletin, 151, 110794. https://doi.org/10.1016/j.marpolbul.2019.110794",https://doi.org/10.1016/j.marpolbul.2019.110794,University of Texas Marine Science Institute,Nurdle Patrol,259486,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:0259486,32.8027,-79.9323,10/29/2019 12:00:00 AM,64085255-478f-4388-b72b-2280e7459867,-79.9322999999999,32.8027000000001
6108,Atlantic Ocean,,,Neuston net,0.002348,pieces/m3,0.0005-0.005,Low,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,31.39,-63.55,10/31/2008 12:00:00 AM,2a526c65-960c-4ac6-aecc-80a07fc45c7b,-63.55,31.39
4565,Atlantic Ocean,,,Neuston net,0.056156,pieces/m3,0.005-1,Medium,Law et al.2010,"Law, K.L., S. Morét-Ferguson, N.A. Maximenko, G. Proskurowski, E.E. Peacock, J. Hafner J, et al. 2010. Plastic accumulation in the North Atlantic subtropical gyre. Science. 329(5996):1185–8.",https://doi.org/10.1126/science.1192321,Sea Education Association,SEA,211007,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211007,34.22,-67.11,10/22/2000 12:00:00 AM,a22b4e2c-9640-4e0d-bec2-432edf18e9bc,-67.11,34.22
